antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,antecedents_str,consequents_str,n_antecedentes,explicacao_natural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.020230263157894737,0.33536184210526315,0.008963815789473684,0.44308943089430897,1.321227925373908,0.0021793574705678675,"ctx_fase_dia_Anoitecer, ctx_tipo_pista_Simples, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando fase do dia=Anoitecer E tipo de pista=Simples E entorno=rural, entao alta gravidade. [Suporte: 0.9% | Confianca: 44.3% | Lift: 1.32]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_fim_de_semana_Não', 'ctx_tracado_via_Reta;Declive'})",frozenset({'desfecho_AltaGravidade'}),0.011513157894736841,0.33536184210526315,0.005098684210526316,0.4428571428571429,1.3205352763959926,0.0012376103704986154,"ctx_fim_de_semana_Não, ctx_tipo_pista_Simples, ctx_tracado_via_Reta;Declive",desfecho_AltaGravidade,3,"Quando fim de semana=Não E tipo de pista=Simples E tracado da via=Reta;Declive, entao alta gravidade. [Suporte: 0.5% | Confianca: 44.3% | Lift: 1.32]"
"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_fase_dia_Plena_Noite', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.012952302631578948,0.33536184210526315,0.00571546052631579,0.4412698412698413,1.315802175046903,0.0013717524562846268,"ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Colisão_transversal, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando fase do dia=Plena Noite E tipo de acidente=Colisão transversal E entorno=rural, entao alta gravidade. [Suporte: 0.6% | Confianca: 44.1% | Lift: 1.32]"
"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.018544407894736843,0.33536184210526315,0.008182565789473684,0.44124168514412415,1.3157182175950344,0.001963478997143351,"ctx_condicao_metereologica_Céu_Claro, ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Colisão_transversal",desfecho_AltaGravidade,3,"Quando clima=Céu Claro E fase do dia=Plena Noite E tipo de acidente=Colisão transversal, entao alta gravidade. [Suporte: 0.8% | Confianca: 44.1% | Lift: 1.32]"
"frozenset({'ctx_fase_dia_Amanhecer', 'ctx_tracado_via_Reta', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.01537828947368421,0.33536184210526315,0.006784539473684211,0.44117647058823534,1.3155237573204859,0.0016272479873614965,"ctx_fase_dia_Amanhecer, ctx_tracado_via_Reta, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando fase do dia=Amanhecer E tracado da via=Reta E entorno=rural, entao alta gravidade. [Suporte: 0.7% | Confianca: 44.1% | Lift: 1.32]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tracado_via_Reta', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.07166940789473684,0.33536184210526315,0.031578947368421054,0.4406196213425129,1.3138633142533,0.007543762714248614,"ctx_fim_de_semana_Sim, ctx_tipo_pista_Simples, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,"Quando fim de semana=Sim E tipo de pista=Simples E tracado da via=Reta, entao alta gravidade. [Suporte: 3.2% | Confianca: 44.1% | Lift: 1.31]"
"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.033717105263157895,0.33536184210526315,0.01484375,0.44024390243902434,1.3127429753944424,0.0035363194684903034,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_acidente_Colisão_transversal, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando clima=Céu Claro E tipo de acidente=Colisão transversal E entorno=rural, entao alta gravidade. [Suporte: 1.5% | Confianca: 44.0% | Lift: 1.31]"
frozenset({'ctx_tipo_acidente_Colisão_lateral_sentido_oposto'}),frozenset({'desfecho_AltaGravidade'}),0.02989309210526316,0.33536184210526315,0.013116776315789473,0.4387895460797799,1.3084062972854642,0.0030917738811461204,ctx_tipo_acidente_Colisão_lateral_sentido_oposto,desfecho_AltaGravidade,1,"Quando tipo de acidente=Colisão lateral sentido oposto, entao alta gravidade. [Suporte: 1.3% | Confianca: 43.9% | Lift: 1.31]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tracado_via_Curva;Declive', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.022779605263157896,0.33536184210526315,0.009991776315789474,0.4386281588447653,1.3079250641374072,0.002352365932306094,"ctx_tipo_pista_Simples, ctx_tracado_via_Curva;Declive, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando tipo de pista=Simples E tracado da via=Curva;Declive E entorno=rural, entao alta gravidade. [Suporte: 1.0% | Confianca: 43.9% | Lift: 1.31]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tracado_via_Curva;Declive'})",frozenset({'desfecho_AltaGravidade'}),0.024095394736842104,0.33536184210526315,0.010567434210526316,0.4385665529010239,1.3077413642168836,0.002486758245325486,"ctx_tipo_pista_Simples, ctx_tracado_via_Curva;Declive",desfecho_AltaGravidade,2,"Quando tipo de pista=Simples E tracado da via=Curva;Declive, entao alta gravidade. [Suporte: 1.1% | Confianca: 43.9% | Lift: 1.31]"
"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.04975328947368421,0.33536184210526315,0.021710526315789475,0.4363636363636364,1.301172589058808,0.005025171507098341,"ctx_tipo_acidente_Colisão_transversal, ctx_uso_solo_Não",desfecho_AltaGravidade,2,"Quando tipo de acidente=Colisão transversal E entorno=rural, entao alta gravidade. [Suporte: 2.2% | Confianca: 43.6% | Lift: 1.30]"
frozenset({'ctx_condicao_metereologica_Ignorado'}),frozenset({'desfecho_AltaGravidade'}),0.013240131578947368,0.33536184210526315,0.005756578947368421,0.43478260869565216,1.2964581956201888,0.001316344031336565,ctx_condicao_metereologica_Ignorado,desfecho_AltaGravidade,1,"Quando clima=Ignorado, entao alta gravidade. [Suporte: 0.6% | Confianca: 43.5% | Lift: 1.30]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tracado_via_Declive;Reta'})",frozenset({'desfecho_AltaGravidade'}),0.012623355263157894,0.33536184210526315,0.00546875,0.4332247557003257,1.2918129056684553,0.0012353583253981995,"ctx_tipo_pista_Simples, ctx_tracado_via_Declive;Reta",desfecho_AltaGravidade,2,"Quando tipo de pista=Simples E tracado da via=Declive;Reta, entao alta gravidade. [Suporte: 0.5% | Confianca: 43.3% | Lift: 1.29]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Conversão_proibida'})",frozenset({'desfecho_AltaGravidade'}),0.014268092105263157,0.33536184210526315,0.006167763157894737,0.43227665706051877,1.288985814089237,0.0013827895061461221,"ctx_causa_acidente_Conversão_proibida, ctx_tipo_pista_Simples",desfecho_AltaGravidade,2,"Quando causa=Conversão proibida E tipo de pista=Simples, entao alta gravidade. [Suporte: 0.6% | Confianca: 43.2% | Lift: 1.29]"
"frozenset({'ctx_condicao_metereologica_Nublado', 'ctx_tracado_via_Reta', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.025123355263157895,0.33536184210526315,0.010855263157894738,0.43207855973813425,1.2883951168258245,0.002429848456977147,"ctx_condicao_metereologica_Nublado, ctx_fase_dia_Plena_Noite, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,"Quando clima=Nublado E fase do dia=Plena Noite E tracado da via=Reta, entao alta gravidade. [Suporte: 1.1% | Confianca: 43.2% | Lift: 1.29]"
"frozenset({'ctx_fase_dia_Amanhecer', 'ctx_tracado_via_Reta'})",frozenset({'desfecho_AltaGravidade'}),0.021628289473684212,0.33536184210526315,0.009333881578947368,0.4315589353612167,1.2868456728769972,0.002080578579466758,"ctx_fase_dia_Amanhecer, ctx_tracado_via_Reta",desfecho_AltaGravidade,2,"Quando fase do dia=Amanhecer E tracado da via=Reta, entao alta gravidade. [Suporte: 0.9% | Confianca: 43.2% | Lift: 1.29]"
"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.026973684210526316,0.33536184210526315,0.011595394736842105,0.4298780487804878,1.281833514754961,0.0025494503116343485,"ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Colisão_transversal",desfecho_AltaGravidade,2,"Quando fase do dia=Plena Noite E tipo de acidente=Colisão transversal, entao alta gravidade. [Suporte: 1.2% | Confianca: 43.0% | Lift: 1.28]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer', 'ctx_tracado_via_Reta'})",frozenset({'desfecho_AltaGravidade'}),0.012458881578947369,0.33536184210526315,0.005345394736842105,0.429042904290429,1.2793432359420345,0.0011671612599549862,"ctx_fase_dia_Anoitecer, ctx_tipo_pista_Simples, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,"Quando fase do dia=Anoitecer E tipo de pista=Simples E tracado da via=Reta, entao alta gravidade. [Suporte: 0.5% | Confianca: 42.9% | Lift: 1.28]"
